308.29,316.31,307.6,633.22,7125900.00
316.84,320.1,313.57,630.57,4389700.00
312.96,317.06,312.94,631.24,3745100.00
317.46,318.56,314.51,630.95,3702900.00
311.59,317.82,310.54,627.03,3970100.00
318.81,320.66,316.88,639.57,3808300.00
318.61,323.48,318.42,641.06,3578000.00
319.7,320.93,317.05,638.79,3978300.00
318.33,321.73,318.06,640.47,2654200.00
321.05,321.98,319.56,640.59,2148500.00
318.1,319.92,316.88,640.24,2879800.00
322.5,328.84,322.13,658.20,6560200.00
328.39,335.17,328.27,666.83,7350800.00
333.89,335.87,330.81,665.71,4839400.00
332.51,336.06,332.29,671.03,3448200.00
335.8,337.36,334.6,675.29,4371600.00
336.49,338.17,335.07,673.69,3529300.00
335.3,337.73,329.85,667.68,4461000.00
332.44,339.03,332.11,675.33,3832600.00
335.88,338.97,334.25,674.95,3581700.00
336.54,338.95,335.78,676.77,2863800.00
330.26,334.75,328.39,667.39,5246900.00
331.26,337.54,331.13,675.40,4132600.00
337.42,343.21,336.81,686.13,6002900.00
340.84,342.41,338.82,679.81,3265900.00
340.72,343,338.75,683.21,4270000.00
341,341.22,335.49,679.18,3793200.00
338.73,341.97,338.3,678.86,3429100.00
341.7,348.64,341.09,697.49,6109700.00
348.69,354.8,347.53,704.22,6490100.00
353.55,355.07,347.89,698.85,5139100.00
347.68,349.02,344.21,690.29,3761500.00
343.42,346.16,339.17,688.99,5304300.00
345.25,353.18,343.98,704.11,5337900.00
353.48,355.17,352.18,707.74,5256500.00
352.73,355.11,351.18,708.04,3027800.00
352.57,357.99,352.07,716.31,4149000.00
357.41,362.92,356.87,725.51,6219700.00
360.88,364.32,359.26,726.13,5836500.00
364.74,366.09,363.7,731.98,12765800.00
364.14,373.62,363.76,747.33,7154200.00
375.12,381.02,372.43,747.11,12162400.00
373.52,379.2,369.12,751.40,11388200.00
378.56,380,374.42,754.43,7891600.00
375.67,378.23,374.17,752.43,5587700.00
378.11,381.07,376.69,759.69,6359700.00
381.17,381.56,373.73,754.92,5601200.00
376.45,380.53,374.7,760.41,4433100.00
379.95,383.51,378.28,765.95,4926700.00
383.92,385.74,381.08,765.55,5492200.00
379.08,380.36,375.67,755.77,3931800.00
378.42,379.24,369.88,742.05,6028900.00
369.54,372.37,367.77,742.52,4095000.00
375.04,377.83,373.74,749.42,4785600.00
374.52,376.03,370.66,742.71,4826400.00
369.58,370.53,363.99,738.95,6060700.00
368.68,372.1,366.85,742.66,4131800.00
370.59,376.76,368.75,753.42,4602900.00
376.36,378.29,336.74,693.10,24977900.00
351.47,352.03,334.75,679.92,23050400.00
339.23,341.04,333.6,676.81,8141500.00
334.75,342.38,334.75,678.49,5855000.00
342.12,342.22,336.37,675.45,5011600.00
338.73,339.73,335.5,675.90,4820100.00
336.99,340.24,334.35,673.30,3916200.00
338.66,339.23,336.24,678.44,3085400.00
338.48,344.16,338.09,685.71,4115500.00
346.1,346.48,342.4,686.04,4666100.00
340.97,342.15,336.52,681.09,3283900.00
341.46,341.97,337.51,679.85,3177300.00
336.24,337.85,332,665.29,4481200.00
333.85,334.49,324.4,650.50,5213300.00
326.1,332.92,323.94,661.21,6251500.00
330.64,333.65,329.2,664.08,2822300.00
330.26,332.55,327.89,657.25,3200200.00
329.1,329.85,324.04,650.76,3349200.00
323.79,328.77,320.75,645.49,3711500.00
321.79,325.29,316.81,645.41,6902000.00
326.63,333.21,326.54,666.38,4754100.00
333.5,337.73,331.04,668.14,4192900.00
333.25,333.65,328.97,664.05,4240200.00
333.73,333.75,331.81,666.14,1851800.00
331.98,332.25,328.28,659.34,4425700.00
328.85,336.24,327.77,668.87,5036100.00
332.76,341.18,330.71,681.80,6106700.00
342.61,345.65,339.73,690.00,5573700.00
344.36,348.3,341.56,696.46,6350800.00
349.81,351.63,345.76,693.35,4401300.00
346.2,346.46,341.57,689.14,3998200.00
344.78,345.95,339.89,685.94,3738700.00
342.51,346.51,340.98,689.24,2935500.00
346.2,347.14,339.94,682.34,3852900.00
341.42,344.53,340.62,683.54,2743600.00
343.71,349.65,342.58,694.97,5395200.00
348.31,350.44,345.45,695.65,4870100.00
356.62,356.9,348.47,700.78,6915500.00
348.28,352.59,347.91,700.04,4276100.00
351.43,359.61,350.7,718.81,6093400.00
356.96,363.19,356.19,719.10,6032300.00
359.01,360.15,357,718.14,3851500.00
360.28,360.97,357.15,720.38,3326400.00
355.65,358.07,353.93,713.67,7078300.00
355.92,356.25,352.41,707.56,1688000.00
352.71,355.11,349.89,706.93,2373500.00
352.25,353.1,348,704.36,3307000.00
349.53,352.14,348.7,698.09,2814500.00
348.69,353.96,346.7,705.44,4009600.00
358.37,362.14,356.94,721.27,5101500.00
361.11,364.6,359.01,721.69,4653700.00
363.31,369.35,362.48,735.95,5547600.00
366.35,368.31,363.93,732.74,3323800.00
366.4,366.78,360.86,731.29,3364700.00
364.77,367.8,362.94,736.10,4064500.00
370.03,371.11,365.38,739.45,3685000.00
369.61,369.83,366.78,737.96,2579900.00
367.12,369.71,359.83,721.27,5749200.00
358.32,366.13,354.72,722.95,7884700.00
359.85,360.82,355.5,713.23,4061900.00
357.51,358.48,354.18,709.37,4439500.00
353.85,355.05,349.36,702.58,6477700.00
351.01,351.35,346.46,700.95,7613100.00
366.62,373.1,366.52,739.47,11862400.00
369.24,377,368.87,752.15,6790600.00
373.98,377.82,373.72,751.61,4468400.00
374.48,376.39,372.55,748.67,3266300.00
371.98,377.06,371.88,751.62,3507200.00
375.46,379.05,375.05,751.77,3478900.00
373.85,377.4,373.72,753.62,3280500.00
377.68,386.85,377.63,773.48,7520100.00
382.41,383.8,377.72,756.94,6103700.00
379.14,384.12,378.32,763.64,3755300.00
378.12,385.04,377.83,768.06,4171700.00
383.41,387.95,381.32,771.83,5701600.00
388.61,391.87,388.32,783.22,6062700.00
387.75,390.04,385.43,780.28,4351800.00
389.42,392.48,388.23,778.56,3731900.00
388.61,391.21,388.53,780.72,2405200.00
388.41,392.9,387.43,785.66,3483500.00
392.23,395.15,392.07,790.72,5480000.00
396.51,401.99,396.16,804.64,5885500.00
401.15,402.97,394.42,790.29,5549000.00
397.51,401.22,394.13,793.35,7039000.00
398.14,399.13,395.42,797.52,4123100.00
399.65,402.7,393.77,788.60,4625000.00
396.02,396.49,390.74,787.97,4421500.00
395.92,400.87,394.08,797.59,4067300.00
399.05,401.99,399.02,799.01,4548500.00
397.41,402.06,396.59,803.98,4367000.00
401.15,409.88,401,819.25,5571900.00
412.92,418.51,412.9,836.30,8118400.00
418.94,420.42,412.86,829.10,5767400.00
415.47,416.75,413.24,830.32,4120700.00
415.69,415.9,410.98,829.24,5845600.00
414.29,418.28,414.2,832.53,3201200.00
413.8,414.39,410.3,825.34,4031600.00
412.4,413.79,409.62,823.05,3294800.00
411.95,411.95,407.17,819.29,3314700.00
407.72,408.62,405.15,812.07,6222500.00
401,404.86,399.24,805.58,3690300.00
404.11,408.1,401.72,809.10,4212000.00
406.89,407.23,404.2,812.48,2938500.00
404.13,406.93,403.41,809.04,2966200.00
405.85,406.1,403.31,808.09,2987400.00
404.69,408.09,401.9,807.42,3436800.00
405.23,405.48,402.39,810.20,2392600.00
401.83,401.99,399.17,800.46,4342500.00
400.49,401.18,395.17,792.02,4592600.00
396.02,399.63,395.14,799.00,3628100.00
400.77,405.89,400.5,810.81,4098200.00
405.21,405.58,398.84,803.99,3489900.00
400.62,401.37,394.17,792.89,4913400.00
391.56,392.03,386.75,780.91,6893400.00
387.92,388.32,382.77,772.73,5685300.00
386.3,390.41,385.11,775.52,4330700.00
390,394.7,386.55,788.02,3971900.00
394.96,395.07,390.57,788.23,4072500.00
394.52,394.57,390,787.89,3285500.00
391.51,397.01,387.06,779.79,4924500.00
391.83,396.51,390.5,791.20,3496900.00
391.91,393.94,387.6,780.42,4089100.00
391.21,391.43,379.21,763.81,6669800.00
383.14,400.22,381.7,797.68,11649800.00
398.81,400.48,386.05,797.92,5788300.00
399,406.23,398.69,805.69,4601600.00
402.55,407.47,402.49,811.22,3671800.00
406.6,406.71,402.31,806.88,3999200.00
402.29,402.36,396.8,799.23,4993900.00
400.13,409.81,400,816.82,4618800.00
407.97,412.27,407.31,822.31,4630600.00
410.09,410.82,406.66,818.18,2920800.00
408.52,415.72,408,827.34,4051600.00
416.92,421.82,416.44,843.40,5044000.00
422.55,429.32,422.55,859.19,4298500.00
429.89,430.32,423.75,854.88,3932600.00
426.9,435.31,424.86,871.24,4955000.00
433.79,438.19,432.49,869.09,4417600.00
436.02,438.63,434.45,877.82,3809500.00
437.8,439.59,435.06,875.13,2907700.00
437.11,442.69,436.93,884.67,3170300.00
446.08,456.48,445.34,913.38,8001600.00
457.78,458.27,449.32,901.40,6443200.00
453.31,455.04,448.58,906.69,5604800.00
450.81,458.58,450.81,906.04,4562300.00
452.31,454.13,447.13,904.49,3980700.00
449.59,452.96,441.78,886.98,5140300.00
436.86,443.32,435.37,880.37,4567200.00
436,437.77,433.88,870.93,4610700.00
440.1,444.4,438.56,878.86,4531900.00
436.22,437.36,430.53,865.93,4041800.00
433.34,437.81,431.59,868.38,4257200.00
432.44,436.86,432.14,868.83,3953500.00
434.87,435.35,425.91,865.25,4969900.00
432.3,433.67,425.44,856.75,3751100.00
429.64,433.1,426.96,857.35,4229300.00
430.54,431.55,422.03,862.27,5177400.00
433.58,438.36,431.04,877.32,5369200.00
439.4,443.84,438.4,887.78,4693000.00
440.33,441.84,438.12,877.40,3528300.00
441.08,441.35,433.2,869.59,4426100.00
432.87,438.19,431.13,874.60,4155200.00
438.41,440.7,435.43,872.64,4506700.00
437.97,443.05,437.5,883.82,4308500.00
442.67,448.82,442.52,898.15,4350000.00
449,453.72,447.07,898.21,5853600.00
445.33,448.82,440.01,882.32,6769200.00
442.51,443.28,434.9,878.52,7994300.00
434.31,436.52,430.01,867.41,6056300.00
436.99,438.2,430.64,863.83,5125500.00
435.24,437.36,433.66,871.26,3676400.00
437.76,440.69,436.69,874.67,3867300.00
435.82,439.27,435.46,877.96,4716100.00
441.57,444.37,440.85,885.45,3462400.00
443.44,443.84,437,879.89,3797000.00
438.31,442.92,437.61,884.00,2101700.00
443.34,446.03,442.01,891.04,3416500.00
447.93,451.44,446.87,902.61,3953700.00
453.8,454.77,447.31,902.76,3973500.00
450.04,453.87,448.51,903.51,3429500.00
454.8,458.69,452.56,917.72,5187700.00
458.28,459.78,455.91,920.47,5155600.00
460.42,462.27,456.47,922.16,3935600.00
461.83,462.25,455.24,917.09,3980700.00
458.78,461.7,456.44,916.04,3023400.00
457.78,458.28,449.91,908.19,7296100.00
441.65,449.79,436.17,894.15,14773700.00
449.32,454.63,446.83,908.21,5828100.00
453.65,454.8,448.11,901.33,4106600.00
451.94,453.45,448.67,900.43,4172500.00
445.27,446.75,441.39,885.27,6024600.00
441.84,443.33,439.35,882.93,3568600.00
440.8,445.74,438.8,879.85,3797800.00
441.08,446.13,438.79,888.48,3524300.00
444.83,446.58,441.44,885.32,4363200.00
445.83,450.59,445.83,901.74,4292700.00
450.03,451.81,448.73,904.09,3440600.00
451,451.07,447.92,902.52,2629100.00
450.66,453.16,446.19,894.12,3023400.00
445.85,447.55,442.88,888.21,2768600.00
446.07,446.25,440.99,890.22,2987000.00
443.62,446.09,443.34,887.97,2657200.00
441.79,441.84,439.18,883.09,2764200.00
441.76,442.59,436.46,878.84,2850200.00
437.54,438.47,431.96,867.43,4179900.00
430.61,430.85,427.4,857.31,3752300.00
429.03,429.61,426.67,854.56,3362700.00
427.25,434.37,427.12,863.28,3635300.00
432.55,434.43,430.16,863.05,2475100.00
433.7,436.82,431.63,866.95,3527700.00
434.72,435.74,433.5,871.32,1746200.00
437.28,437.36,433.25,867.83,2162200.00
433.38,435.82,431.41,864.02,2112800.00
428.2,430.25,422.37,847.82,3481100.00
423.54,426.11,422.3,846.23,2669700.00
422.95,428.58,422.71,853.09,2968000.00
426.28,427.42,421.2,844.58,3737100.00
425.58,431.48,425.38,858.02,4110400.00
428.57,435.12,425.99,869.24,4097600.00
435.12,438.3,434.18,877.15,2592100.00
439.57,440.24,435.24,877.17,3134800.00
440.21,443.21,439.56,885.62,2478300.00
443.35,444.33,440.35,886.24,2584700.00
442.61,446.81,441.39,893.74,3233200.00
447.02,447.27,443.34,890.61,2199100.00
445.58,446.17,440.77,886.64,2660600.00
446.43,446.83,440.78,885.33,2682900.00
442.05,442.54,438.86,883.68,2528200.00
441.52,450.3,439.89,900.85,3883800.00
451.3,451.3,446.03,895.93,3207600.00
447.52,450.38,446.14,900.64,8723000.00
446.4,449.11,440.95,884.07,3568000.00
441.59,443.39,439.05,884.41,2984600.00
441.62,441.62,436.17,874.83,3310200.00
437.51,439.73,435.87,875.77,2529200.00
435.78,437.12,434.03,873.99,2527000.00
432.92,438.78,432.53,873.51,3457600.00
438.48,442.18,438.38,884.57,3382100.00
439.72,443.02,437.27,885.56,3001700.00
442.34,445.38,434.42,873.69,4249800.00
435.87,437.12,433.38,869.96,2726100.00
432.11,435.36,430.44,863.37,2596800.00
431.04,431.37,424.22,851.33,3901800.00
426.54,429.71,419.92,853.52,5322400.00
430.31,432.79,428.5,865.86,4527400.00
431.4,435.11,431.03,869.60,2828300.00
431.71,436.49,431.08,873.71,2496400.00
436.24,441.16,435.37,879.60,3195600.00
441.28,447.49,440.35,895.57,4030200.00
444.83,446.78,441.21,886.36,8545000.00
486.47,505.83,485.18,1008.64,23219400.00
503.84,507.6,497.91,1000.55,7283700.00
500.62,504.61,496.04,1004.24,4433700.00
498.63,515.44,498.45,1028.59,5346300.00
514.01,518.34,510.49,1022.74,4199700.00
512.49,512.49,503.48,1012.42,4076100.00
505.7,509.8,504.6,1012.22,2326000.00
507.65,516.53,504.86,1033.40,3222000.00
516.78,516.82,511.08,1027.60,2658000.00
512.54,518.82,510.07,1027.76,3292200.00
513.97,516.07,510.64,1024.23,2576100.00
513.82,514.26,509.11,1023.30,2286000.00
508.27,513.9,506.81,1018.72,2371500.00
510.89,511.58,505.79,1019.95,1832600.00
509.4,510.05,501.94,1005.19,3371700.00
502.49,507.35,502.37,1013.25,2591100.00
502.87,506.07,502.12,1007.82,2233500.00
501.97,506.88,500.62,1009.01,2445200.00
501.5,514.5,501.37,1029.64,3170500.00
515.03,517.93,513.25,1032.40,2342100.00
515.5,517.06,513.23,1030.73,2562100.00
515.94,522.41,512.7,1028.73,3532500.00
513.93,515.44,509.61,1022.39,2271600.00
513.05,514.75,508.27,1019.51,1934500.00
511.58,517.22,511.08,1031.24,2191700.00
514.78,516.15,512.69,1029.06,2517700.00
516.64,524.63,515.58,1043.07,3238000.00
522.34,528.77,519.52,1055.51,4589600.00
529.03,532.01,528.02,1060.20,2255500.00
529.1,531.32,527.75,1056.69,2394400.00
529.77,531.18,523.42,1051.59,2756600.00
523.51,529.73,522.55,1050.38,3364700.00
523.72,530,523.04,1055.28,2392000.00
526.63,527.85,523.58,1054.45,2275800.00
532.9,533,528.06,1066.94,2868200.00
533.5,539.13,532.02,1075.19,2976200.00
536.07,544.12,535.82,1081.69,3721600.00
541.67,543.62,535.58,1074.34,3436400.00
537.77,539.45,532.5,1067.03,3204800.00
535.69,536.14,526.97,1057.89,4340900.00
530.01,535.34,529.02,1070.04,3216000.00
534.41,538.36,532.2,1066.93,3082800.00
533.92,540.45,527.54,1081.78,4437100.00
538.37,543.96,537.53,1083.25,3343800.00
542.12,548.53,541.97,1097.61,6547600.00
551.85,555.82,550.5,1112.05,3456000.00
555.4,555.54,551.98,1108.80,1473800.00
554.92,557.41,552.27,1114.40,2685500.00
557.91,558.05,554.39,1115.34,3151100.00
558.08,558.16,552.44,1106.42,2481300.00
554.04,558.41,551.06,1117.64,2725900.00
555.65,556.79,552.06,1110.07,3656400.00
555.42,556.38,550.4,1101.97,3345800.00
554.43,557.34,551.15,1114.26,3551800.00
560.4,567.72,558.49,1135.74,5124300.00
570.86,571.52,564.53,1138.11,4501700.00
569.59,569.97,560.68,1127.15,4184500.00
567.41,567.41,559.03,1127.09,4302900.00
561.13,571.31,556.5,1119.91,4855800.00
566.85,573.35,561.94,1146.25,4983700.00
574.34,575.34,569.76,1145.48,3915000.00
572.4,576.8,571.86,1153.05,3380300.00
576.27,578.15,569.96,1147.38,5422800.00
578.3,579.83,573.5,1160.51,3974500.00
581.13,581.76,577.27,1161.83,3154500.00
577.83,579.07,575.03,1156.92,3912700.00
573.36,574.62,559.4,1120.75,7814000.00
560.95,561.15,539.11,1098.21,8739800.00
553.09,560.77,552.9,1119.94,4436900.00
557.47,558.78,547.66,1103.89,4777500.00
570.36,574.09,561.52,1132.28,10220800.00
583.49,591.05,573.42,1177.74,11174200.00
587.4,588.65,563.89,1130.33,9172400.00
566.87,575.34,566.38,1135.04,5644800.00
569.56,573.24,561.9,1140.07,4806800.00
573.42,577.91,571.63,1156.78,3907600.00
581.63,586.75,578.11,1174.22,5292000.00
583.71,588.99,582.33,1169.72,3904800.00
587.88,593.71,583.92,1186.92,4116900.00
592.28,592.78,588.48,1183.44,3461800.00
588.17,597.71,587.63,1196.61,3686400.00
595.57,599.95,594.17,1199.51,4389700.00
598.46,604.17,597.76,1207.56,4233500.00
600.4,602.35,596.51,1199.05,4222900.00
599.32,601.19,597.87,1200.81,3414300.00
601.65,602.68,599.17,1200.49,3738500.00
600.43,607.8,600.3,1209.19,3361100.00
605.7,609.96,602.95,1216.66,2888100.00
609.71,612.15,604.61,1216.83,3979100.00
606.92,609.83,606.23,1215.87,2529400.00
607.89,609.81,600.86,1212.32,4644500.00
601.12,601.66,593.84,1199.40,4225300.00
605.23,605.73,602.49,1211.58,2946300.00
605.26,609.26,603.44,1214.92,2479700.00
608.86,610.79,607.02,1216.27,2545600.00
611.11,611.2,603.46,1211.46,3041500.00
605.58,606.55,599.8,1208.25,2438200.00
604.62,604.89,596.09,1196.70,3438800.00
595.97,601.67,589.88,1203.99,3943200.00
601.72,602.99,590.17,1185.80,4708600.00
588.79,593.21,584.08,1169.59,4604900.00
587.42,596.3,586.86,1188.84,4340300.00
595.1,603.5,594.3,1207.94,3643500.00
603.64,603.73,594.97,1195.97,3237800.00
597.73,602.55,595.45,1193.88,3381900.00
600.9,602.56,589.02,1179.80,6441000.00
589.88,590.24,570.84,1154.76,6096800.00
580.82,582.74,571.36,1155.55,4838400.00
578.84,583.6,563.64,1128.87,5179200.00
566.44,566.44,551.41,556.93,13100.00
559.66,564.88,557.14,558.46,41200.00
565.34,565.45,555.41,555.45,10800.00
557.18,566.89,557.18,565.61,7900.00
598.35,603.17,560.65,565.45,147100.00
568.29,585.67,562.59,568.18,5099100.00
573.08,576.19,541.51,541.65,6369300.00
539.26,546.98,525.71,536.68,4401600.00
541.11,553.48,540.13,553.38,3151200.00
558.09,563.82,551.44,562.60,3330800.00
563.45,563.45,538.42,539.47,4036800.00
531.09,538.52,525.09,529.15,3924800.00
536.78,542.61,528.11,531.06,2575000.00
535.35,536.98,517.04,534.97,3855000.00
541.51,555.47,538.52,555.02,4893200.00
547.31,548,529.7,534.63,6809500.00
534.63,535.23,524.16,527.17,2566700.00
527.19,535.76,526.07,533.35,2365300.00
532.33,532.41,524.81,525.50,2052300.00
528.62,530.19,520.69,523.72,1883100.00
521.08,523.26,514.01,514.77,2100300.00
515.76,517.18,501.42,515.73,3335500.00
515.48,528.01,514.91,526.26,2699000.00
526.16,526.55,521.09,525.22,1751100.00
525.67,531.47,522.45,529.90,1905500.00
532.3,532.54,524.17,526.48,1688500.00
523.38,527.45,519.89,526.36,1024100.00
523.79,525.37,513.65,513.73,1689000.00
514.38,515.27,501.92,508.56,3224300.00
507.07,515.81,505.06,509.60,2021300.00
509.35,518.48,502.82,517.31,2439400.00
522.08,528.74,517.59,528.47,1912500.00
529.44,534.6,528.06,531.63,1653400.00
531.54,531.54,523.85,525.21,1191700.00
524.26,524.43,516,518.56,1704300.00
519.96,520.37,514.03,519.20,1485200.00
518.28,528.33,516.17,527.41,1277700.00
528.29,534.76,524.86,528.32,1784700.00
531.44,537.71,530.45,537.46,1196200.00
539.65,546.1,539.3,543.57,1615800.00
545.76,552.12,542.21,551.19,1932100.00
554.48,564.45,552.83,564.40,2104100.00
563.02,566.29,559.46,560.14,1652000.00
561.81,562.46,557.18,558.55,1354100.00
559.26,559.81,554.39,558.36,1771100.00
559.16,559.36,544.24,552.41,1435000.00
549.48,550.83,541.06,543.45,1866600.00
540.02,547.11,537.27,543.17,1816400.00
544.9,553.43,542.96,552.38,1689100.00
556.53,556.53,547.43,554.81,1736700.00
555.62,561.36,554.52,560.58,1467500.00
558.98,562.06,556.37,559.02,1351700.00
556.47,558.35,553.5,557.31,1100100.00
555.77,556.46,546.96,549.84,1458400.00
550.75,550.79,544.07,550.25,1220500.00
547.76,548.12,540.04,542.79,1702500.00
542.71,543.83,537.85,541.52,1444500.00
543.37,552.04,542.51,551.85,1741700.00
552.72,553.48,547.01,553.38,2456800.00
555.33,556.05,548.89,554.84,4508300.00
553.63,563.45,552.73,563.40,1536800.00
563.64,571.08,559.47,563.07,2207100.00
563.71,578.37,563.67,577.07,1969300.00
579.41,580.86,570.28,574.42,1741900.00
575.6,578.28,572.23,575.66,2236900.00
577.08,577.98,573.18,573.70,1313700.00
576.74,582.8,575.07,581.07,1447900.00
581.75,583.84,578.8,580.74,1056300.00
581.75,583.41,579.33,583.13,714100.00
582.16,584.82,578,580.66,1064600.00
576.08,577.94,564.58,569.53,1909500.00
570.02,575.14,567.82,574.50,1116700.00
564.36,575.01,563.46,569.54,1356700.00
570.34,579.26,569.86,577.59,1621700.00
